,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2617,40.532505,43.126057,1.8126261,18.88033,2.8288555,350.9892,63.92171,99.25689,98.50649
2618,41.011642,42.979282,1.8027751,18.870968,2.8720148,344.09283,64.44695,99.3728,97.29868
2619,40.94865,42.80359,1.775783,19.341526,2.9303658,337.5172,64.0845,99.32385,97.51063
2620,40.633972,42.61042,1.7745267,19.462276,2.9197733,337.21255,63.64945,98.95358,97.568665
2621,40.50499,43.589676,1.7716599,19.587294,2.9014966,330.06207,63.433495,100.366875,96.90632
2622,40.66905,43.556263,1.7420259,19.546856,2.898061,330.93008,63.21289,102.1651,97.29517
2623,40.37175,43.165142,1.7375144,19.614426,2.893837,333.4036,63.24042,103.166435,99.51436
2624,40.51834,43.337593,1.6796683,19.947048,2.9092226,329.1838,63.282997,103.147575,99.24841
2625,41.40972,43.986565,1.6864302,20.874943,2.9306507,326.74594,63.49725,101.881195,100.10082
2626,41.689926,44.278057,1.6906359,22.111565,2.9204087,327.30634,63.41549,102.103676,104.60587
2627,41.949574,43.74161,1.7634851,22.639585,2.9274902,327.05292,62.88035,101.06779,107.17362
2628,41.80255,43.659164,1.8167552,22.8193,2.894539,326.28873,61.662315,101.611664,108.16229
2629,41.90998,43.71777,1.7953856,23.832716,2.889623,326.76477,61.29585,100.57433,109.19338
2630,41.62138,43.60302,1.7995586,24.157885,2.9061675,321.61215,61.23395,101.01064,109.59067
2631,41.394444,43.51303,1.8384479,24.269451,2.9068117,318.06744,61.34377,101.27103,110.34647
2632,40.726974,43.084747,1.8428589,23.708426,2.9118392,316.5392,62.089046,101.680466,113.2899
2633,40.53535,43.632053,1.8256093,23.901583,2.8713336,315.2131,62.608334,102.66874,116.85571
2634,41.10441,43.611107,2.0008962,24.258127,2.8941295,316.2628,63.360764,102.246994,117.6411
2635,41.423225,43.958652,2.1265497,25.414585,2.8907607,310.53864,64.04003,102.69428,119.80105
