,ABT,IBM,ORCL,INTC,MO,NVS,PFE,TMUS,KO,XOM
2650,101.13838,119.70815,55.85933,49.37209,43.37994,86.797356,36.620907,114.54121,47.917416,42.308376
2651,101.51389,119.81296,56.76626,49.26706,43.37421,87.15283,36.368843,114.64567,48.25289,41.21641
2652,104.1873,120.2493,57.008076,48.99704,43.270203,86.87436,36.150585,114.30418,48.13462,41.45031
2653,106.20334,120.05032,57.62555,49.65279,43.49446,87.32012,35.771755,114.92704,48.934742,41.433727
2654,107.45234,119.56852,57.3213,50.74177,43.776882,87.02827,35.811012,114.93034,48.986595,41.266315
2655,108.206825,119.19048,57.485367,51.19621,43.508423,87.06259,35.431652,114.84019,49.14187,40.943375
2656,109.33485,122.175865,58.136543,51.766922,43.61837,88.50418,35.45358,116.83946,49.650284,41.017494
2657,107.58144,120.35428,57.832985,51.48442,43.360588,87.7909,34.692127,115.22811,50.192432,40.242844
2658,106.27027,119.104706,56.728092,50.91129,43.405006,87.50985,34.653416,114.45478,50.60952,40.407543
2659,105.53747,118.18931,55.55383,50.039894,43.185646,87.60674,34.44596,112.780754,50.410915,39.601402
2660,106.5585,118.02989,56.314667,49.391148,43.230762,87.74081,34.295612,111.85341,50.445248,39.301167
2661,105.53914,116.22836,57.13926,49.405098,43.37068,88.90571,34.10342,110.73145,50.452705,38.493042
2662,104.62803,116.93339,56.926746,49.345,43.453083,89.6997,34.179676,110.249405,50.644325,38.264324
2663,105.523575,117.882675,57.721695,49.47045,43.317043,90.05715,34.708336,110.93403,50.873516,37.770016
2664,106.02467,117.98587,59.49413,49.944065,43.156494,90.60295,34.86468,112.232346,51.194004,37.562138
2665,105.44435,118.865944,60.31434,50.053337,42.54718,90.17534,35.103054,113.25009,50.994904,38.379383
2666,104.23532,120.16744,60.157482,50.309074,41.511562,91.04537,34.860554,112.16996,51.07949,38.374878
2667,104.52148,119.71773,59.573666,49.986748,40.539356,91.11585,34.909687,111.4366,50.733433,38.01113
2668,104.44804,117.00876,60.740795,49.99894,39.753372,91.123474,34.494938,111.227,50.260452,37.93861
2669,104.11734,116.54977,60.9039,50.071106,38.960533,90.06069,34.464428,112.41036,50.26555,37.28985
2670,103.38235,115.648895,60.103653,49.685257,38.67384,88.20376,34.229908,110.11656,49.823727,36.60523
2671,104.21508,114.905945,59.88726,49.5964,38.339252,87.34347,34.07953,110.05337,49.255634,36.196423
2672,103.81036,114.57529,59.559937,49.571342,38.66245,87.30756,34.021717,110.18135,48.67619,35.96505
2673,102.79532,116.62965,59.830837,50.412807,38.603615,87.05604,34.271034,111.76703,48.889664,36.110973
2674,102.989456,117.08204,59.38472,51.0702,38.758026,87.34524,34.389038,112.58862,48.840385,35.822212
2675,105.38555,117.42122,59.433342,51.550827,38.586254,87.13897,34.646038,112.894966,48.91177,35.309994
2676,106.49252,117.22126,59.4587,52.095985,38.8815,87.53091,34.445393,114.40248,48.84829,34.830193
2677,106.19055,116.61213,58.42889,51.893932,38.818623,87.575134,34.69086,114.23271,49.27355,34.312584
2678,106.5478,117.126305,59.43155,52.046413,39.239323,88.32251,34.80538,115.01262,49.437256,34.874687
2679,106.05231,117.0538,59.453213,51.734447,39.49385,87.597374,34.447197,113.83508,49.297062,34.26673
2680,106.729485,118.77714,59.97027,52.255756,39.884106,87.07219,34.72961,114.30351,49.613834,34.257057
2681,107.63333,123.705284,60.555676,52.97356,40.280712,87.145676,34.837532,115.45521,50.057117,35.26493
2682,107.61302,123.30413,61.00948,53.08903,40.196743,87.665665,34.930958,115.77154,50.323044,35.475002
2683,108.96767,123.43629,61.715324,53.58645,40.474205,88.268234,35.053417,117.6508,50.90199,35.466095
2684,110.1409,122.18355,61.15488,53.991848,39.509537,87.73351,35.219315,118.737915,51.007618,35.668564
2685,109.91314,121.078415,60.700924,53.60687,39.557106,87.368614,34.9002,118.06438,50.55757,35.475677
2686,108.94679,119.912155,60.77138,54.118603,39.03444,86.644135,34.82731,116.68935,50.490387,35.36122
2687,109.33121,120.454346,60.566944,54.174385,39.465916,86.6046,35.37545,116.27545,50.342056,35.130947
2688,107.81079,120.99887,60.11175,54.74177,39.29488,86.6969,35.607113,114.723015,50.3712,34.58149
2689,107.015175,116.01205,59.558334,54.535637,38.992645,86.430725,35.684372,114.36508,50.63868,34.602016
2690,106.688576,113.39748,59.569447,53.900036,38.761444,85.20327,35.427887,112.53117,50.474564,34.56231
2691,108.19081,112.47774,59.990604,53.99653,38.660213,84.74632,35.284573,111.45768,50.53188,35.20739
2692,107.48823,112.07721,59.330433,51.03586,38.887344,84.260925,35.937626,111.01655,50.27109,35.148624
2693,108.08325,108.679695,58.369392,48.70099,38.58205,84.74969,35.989586,110.608505,50.301346,34.559097
2694,108.14287,108.10571,57.493332,46.711956,38.088062,83.20806,35.93645,110.77632,50.08639,34.648342
2695,106.85138,105.35458,56.266678,45.16048,37.17767,80.70981,34.719475,109.73934,49.47137,33.42353
2696,106.03219,104.57113,56.117935,44.826588,37.02181,79.063675,33.8869,109.55983,48.850624,33.812206
2697,105.560844,105.30695,55.771797,44.104877,36.64047,78.53468,33.45461,109.02425,48.713173,34.022263
2698,105.63248,107.75919,56.27576,44.07381,36.768204,79.03025,34.012184,109.26198,48.439648,34.39694
2699,106.65734,109.198044,56.122696,44.5486,36.967213,80.17876,34.43664,110.1813,48.91153,34.35856
2700,107.82139,107.804924,56.383358,44.461533,37.432796,81.87621,34.824482,111.91473,48.963207,34.3771
2701,108.60154,109.622665,56.3205,45.23888,37.693913,83.24111,34.74943,114.48671,49.09938,34.055622
2702,111.11631,109.25636,56.435913,45.349537,37.317432,84.45502,34.54482,118.57575,49.18777,34.023193
2703,110.40537,110.00398,56.689175,45.540234,37.675953,84.91086,35.944645,120.45963,49.84935,35.793453
2704,110.9793,110.96692,56.544846,46.013264,38.417362,85.30695,36.269306,120.86527,50.773056,36.107727
2705,111.52921,111.80135,56.994724,46.52608,39.11024,86.50061,36.87748,123.87183,52.335503,36.273975
2706,111.49002,111.36878,56.684586,46.026543,39.3606,86.019646,36.22678,125.03522,53.020336,36.194096
2707,111.25601,112.13797,57.009346,45.378143,39.701035,85.834465,36.26793,128.2423,53.71413,36.444443
2708,111.58166,112.94633,56.870647,45.896187,40.34292,85.97055,35.924244,129.15125,54.00495,37.833977
2709,112.65371,112.707466,57.21486,45.96787,40.72087,86.23186,35.89852,129.66719,54.13634,38.347816
2710,112.98464,112.91801,56.609333,45.656303,40.503532,86.13971,36.114517,129.28304,53.993702,38.216957
2711,112.954414,113.04034,56.495502,46.0644,40.015297,87.18687,36.227962,129.70671,54.149723,38.070408
2712,112.0005,113.1774,55.88995,45.861378,39.696915,88.38167,36.70209,129.2541,53.639942,37.801105
2713,110.591644,114.84229,55.717857,46.437588,39.37103,88.3875,36.39211,128.26637,53.326626,38.68556
2714,107.97251,117.764305,56.74448,46.5022,40.111423,88.6348,36.665176,128.15895,53.09332,40.463432
2715,106.81759,118.778946,56.890366,46.93258,40.321373,88.912254,36.434444,127.90137,52.95588,40.382504
2716,107.44369,119.74272,57.33888,47.083466,40.579376,89.52306,36.59587,128.98065,52.971806,41.05737
2717,107.877495,119.167496,57.615597,47.483932,40.008255,90.84982,37.83266,130.69261,52.796642,39.734337
2718,107.10358,118.91703,58.066193,48.74745,39.985023,91.24194,39.18581,131.49452,52.269478,39.47393
2719,106.85801,119.225716,58.78186,49.69657,40.05159,91.83654,40.176956,131.9947,52.15124,40.353783
2720,107.299225,117.98861,59.060402,50.409393,40.047596,91.277214,40.412548,131.57123,51.991253,40.60513
2721,106.226585,120.448586,59.389797,51.44912,40.45919,91.49648,40.537693,131.3952,52.37231,41.515766
2722,105.6018,120.05561,59.57056,51.40149,40.98771,91.361244,40.907978,130.5431,52.498634,41.14387
2723,106.40537,120.28688,59.41017,51.25562,41.92913,91.24396,41.808678,130.83398,52.56782,41.71323
2724,106.21211,121.2699,59.59401,50.61312,42.34834,91.68387,42.617554,129.8472,53.263485,42.250168
2725,105.402885,120.0294,59.334854,50.442642,42.631233,91.816696,42.04919,129.25328,53.44567,43.264355
2726,105.81094,119.459785,60.099293,50.249763,42.87724,92.39791,41.571564,129.76352,53.081978,43.38902
2727,105.635826,118.52774,60.39322,50.309235,42.54465,91.85329,39.935764,129.50351,53.139023,43.06759
2728,106.15576,119.64462,60.983845,50.64045,42.280632,90.96677,39.452587,128.88872,53.87476,43.428944
2729,107.25563,119.87936,61.73178,51.253445,42.389088,91.348206,38.42215,128.72601,54.330956,43.33816
2730,107.90522,120.513435,62.772587,50.75558,42.716667,91.53556,38.392017,128.95947,53.965084,43.938004
2731,107.76581,120.4504,63.75518,49.429092,43.11533,91.66028,38.331955,130.21643,54.167183,43.39477
2732,107.51159,119.503746,64.151955,47.62066,43.312588,89.97676,37.7274,129.98613,53.7619,43.48634
2733,107.68919,118.81295,64.93764,46.65768,42.80397,88.907135,37.475815,131.02213,53.258125,42.72869
2734,107.23354,118.78202,65.22191,46.31349,42.75547,88.36939,37.18752,131.654,53.15522,42.336082
2735,107.82391,119.096565,65.07512,46.866123,41.944973,88.59174,37.253857,132.32912,53.330223,42.03045
2736,108.29957,119.264305,65.2985,47.037914,41.623352,90.449066,37.166763,133.10785,53.54669,41.961277
2737,108.24993,118.61949,64.760765,47.959736,41.138256,91.787,37.595505,132.84776,53.486362,41.69749
2738,107.991684,119.22674,64.33338,48.725372,40.76385,93.55015,37.21317,132.93681,53.84642,42.20378
2739,108.3489,120.43804,64.49223,49.087666,41.158176,93.921455,37.125683,133.42416,54.395283,42.027073
2740,108.824715,119.17185,63.856728,49.418125,40.812424,94.172485,37.005215,133.04114,54.071877,42.003887
2741,109.51314,120.57867,63.317886,50.071617,41.204556,95.234344,36.87796,132.72615,53.851273,43.42907
2742,109.50041,122.66317,62.24807,51.02646,41.083675,95.04322,36.95664,132.50539,52.787914,43.998386
2743,109.668945,122.93742,62.530697,52.262867,41.45458,94.869125,37.161835,133.09041,51.694,44.624836
2744,109.855515,123.44627,62.7978,52.171864,41.433388,94.09375,37.069283,134.19737,51.181015,45.030247
2745,110.15253,123.520164,62.600292,52.3435,41.518055,93.93181,37.38441,133.07573,50.90036,45.957592
2746,109.87345,124.16738,62.560524,52.148182,41.10137,93.87532,37.15023,131.53873,50.90443,46.826733
2747,110.641266,122.189156,61.87065,54.612625,41.14561,93.10032,36.911648,130.23393,50.350597,47.521313
2748,110.26501,123.234184,61.737583,57.2773,41.154373,94.2919,36.65195,128.13634,49.987923,49.1098
2749,110.56911,123.60431,61.859657,58.28524,41.134823,95.4946,36.675728,127.721985,49.369537,48.273537
2750,111.35896,123.78311,61.238583,58.664608,41.4625,97.19579,36.767918,128.04059,48.441032,49.03939
2751,111.4326,124.10737,61.430286,59.071087,41.369125,97.5753,36.925564,129.00203,48.603905,49.48614
2752,111.84102,125.50232,60.889675,60.981377,41.801956,97.18968,36.899105,129.7018,49.002136,48.68287
